date,cv_role,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_target,target_level
2016-02-11,always train (rows 1-551),-0.069311,-0.147623,-0.040218,-0.604630,0.315042,2.719784,-1.177126,0.901011,-0.029512,-1.180428,-1.230116,1829.079956
2016-02-12,always train (rows 1-551),0.075040,-0.103961,1.630061,0.309512,1.796468,2.382294,0.647057,0.098125,0.117983,1.457816,1.951805,1864.780029
2016-02-16,always train (rows 1-551),1.520743,1.260255,1.894701,2.819412,0.234490,2.764851,0.382596,-0.392130,0.491091,0.259371,1.651665,1895.579956
2016-02-17,always train (rows 1-551),1.996836,2.518097,2.603254,1.531504,0.960390,2.494721,1.322337,3.533099,0.175922,0.159224,1.648044,1926.819946
2016-02-18,always train (rows 1-551),-1.975516,-1.559857,-0.438746,-1.895665,0.548798,-1.703800,0.460622,-1.644482,1.697543,1.232151,-0.466571,1917.829956
2016-02-19,always train (rows 1-551),0.641098,0.510495,-0.708957,-0.228552,0.060613,1.885717,0.145195,1.063132,0.647438,-0.157081,-0.002603,1917.780029
2016-02-22,always train (rows 1-551),0.961077,0.791845,1.601697,0.874647,-0.133329,4.598989,0.717285,2.476807,0.566401,0.412914,1.445420,1945.500000
2016-02-23,always train (rows 1-551),-1.613061,-1.501870,-2.792029,-2.260515,-1.407960,-1.172479,-0.947041,-1.586422,-0.639601,-0.861582,-1.245437,1921.270020
2016-02-24,always train (rows 1-551),0.503294,0.533167,0.351719,1.489056,0.357055,0.198938,0.221809,1.346482,0.845494,0.375301,0.443979,1929.800049
2016-02-25,always train (rows 1-551),1.140256,0.884839,1.440812,0.686781,0.601048,0.200347,0.976875,1.113399,1.352891,0.570639,1.134828,1951.699951
2016-02-26,always train (rows 1-551),-0.584273,-0.096348,-1.535522,0.155054,-0.317036,0.014409,-0.294762,-0.138809,-0.564000,-0.176086,-0.187011,1948.050049
2016-02-29,always train (rows 1-551),-1.053996,-1.035361,-0.818712,-0.227045,-1.957164,-0.488086,1.705579,-0.926605,-0.538839,-0.568422,-0.812098,1932.229980
2016-03-01,always train (rows 1-551),3.478708,3.015332,3.341201,3.971454,1.409837,4.799827,2.064548,2.712302,1.910481,1.438982,2.386879,1978.349976
2016-03-02,always train (rows 1-551),-0.362450,0.005572,0.703707,0.218811,1.747036,0.202060,-0.153357,0.118389,-0.167906,1.282553,0.409431,1986.449951
2016-03-03,always train (rows 1-551),-1.066987,-0.894500,-1.133177,0.744441,-0.362754,-0.468795,0.080451,-0.336520,-0.364355,-0.441286,0.349874,1993.400024
2016-03-04,always train (rows 1-551),-0.187247,-0.214763,-0.611233,1.487689,-0.133506,-0.406934,0.825786,-1.085965,-0.140674,-0.154173,0.330589,1999.989990
2016-03-07,always train (rows 1-551),-2.385601,-2.212711,-1.921987,-1.106676,2.637012,-2.145567,0.543596,-2.454105,0.225369,0.772064,0.088501,2001.760010
2016-03-08,always train (rows 1-551),0.102423,-0.171192,1.214958,-0.824599,-2.166696,-0.451311,-0.663205,0.189160,-0.487150,0.478839,-1.124011,1979.260010
2016-03-09,always train (rows 1-551),1.664986,1.623999,2.303997,0.089102,-0.278346,-0.141010,0.965168,1.491551,0.583668,-0.228817,0.505239,1989.260010
2016-03-10,always train (rows 1-551),0.931892,1.074796,-1.495079,0.049417,-0.266968,-0.096515,-0.366571,-0.176721,0.280810,-0.038142,0.015580,1989.569946
2016-03-11,always train (rows 1-551),1.734566,1.964041,1.959635,1.077410,0.012151,1.910788,1.464434,1.947448,0.531999,0.401373,1.639550,2022.189941
2016-03-14,always train (rows 1-551),0.720919,0.504960,0.188408,0.254248,0.267723,0.660107,-0.661211,0.438718,-0.046392,0.019062,-0.126097,2019.640015
2016-03-15,always train (rows 1-551),0.043969,-0.295714,0.789959,2.009383,0.497411,0.636583,0.486682,0.709792,0.092875,0.247382,-0.183694,2015.930054
2016-03-16,always train (rows 1-551),0.904667,1.065456,1.418140,1.329110,0.060444,-0.476589,-0.405977,1.364418,-0.324802,1.025260,0.560035,2027.219971
2016-03-17,always train (rows 1-551),0.147875,0.229598,0.570391,-0.160407,1.484211,1.837940,-2.582405,-1.034046,-0.623780,0.789319,0.659524,2040.589966
2016-03-18,always train (rows 1-551),-0.404759,-0.024406,-2.140511,0.113401,0.118927,-0.168532,-1.315601,0.387308,0.711974,-0.727217,0.440564,2049.580078
2016-03-21,always train (rows 1-551),0.893558,0.608740,0.691719,-0.009423,-0.688851,-0.021102,0.344151,0.358909,-0.204592,0.375685,0.098558,2051.600098
2016-03-22,always train (rows 1-551),-0.276850,-0.180562,0.389927,0.764793,0.597960,0.035170,1.173330,0.357633,0.093203,-0.430399,-0.087739,2049.800049
2016-03-23,always train (rows 1-551),-0.327587,-0.363161,-0.184956,-0.552838,-0.439846,1.632531,-0.858057,0.258345,1.043013,-0.563771,-0.638603,2036.709961
2016-03-24,always train (rows 1-551),-0.359062,-0.373970,0.444680,-0.433450,0.274602,2.338354,-0.603012,0.453167,-0.175095,1.228498,-0.037807,2035.939941
2016-03-28,always train (rows 1-551),-0.206641,-0.240696,-1.235919,-0.454235,0.285819,-0.528345,0.842190,0.566129,-0.073880,-0.298701,0.054526,2037.050049
2016-03-29,always train (rows 1-551),1.673972,1.532310,2.185272,2.367142,0.368071,2.412613,0.431737,2.154983,0.840811,1.217169,0.881665,2055.010010
2016-03-30,always train (rows 1-551),0.319900,0.773392,0.621466,1.745903,-0.011841,0.813319,0.394653,-1.239892,-0.146627,-0.018489,0.435032,2063.949951
2016-03-31,always train (rows 1-551),-0.708019,-0.743475,0.326953,-0.520257,-1.100300,-0.843510,-0.407133,-0.523093,-0.715701,0.074032,-0.203976,2059.739990
2016-04-01,always train (rows 1-551),0.887400,0.665809,0.615615,0.917512,-0.753671,0.818678,1.346200,1.717779,0.914999,-0.129457,0.633092,2072.780029
2016-04-04,always train (rows 1-551),-0.591146,-0.616063,-0.251952,1.027379,0.241078,-0.887215,-0.396406,-3.024293,-0.549541,0.759112,-0.320832,2066.129883
2016-04-05,always train (rows 1-551),-0.856076,-1.004980,-1.569530,-1.178893,-1.142403,-1.188492,-1.410421,-0.293201,0.331537,-0.606363,-1.014449,2045.170044
2016-04-06,always train (rows 1-551),1.252339,1.069401,1.026401,1.047256,1.338041,2.719490,0.354108,1.327748,0.431404,-0.009339,1.050762,2066.659912
2016-04-07,always train (rows 1-551),-1.035072,-0.725506,-1.197391,-2.180979,-1.128332,-1.768866,-0.628087,-0.061552,-0.137122,-2.840082,-1.197579,2041.910034
2016-04-08,always train (rows 1-551),-0.085499,-0.152654,-0.073424,0.110554,1.019820,0.535985,0.177544,-2.648713,-0.155539,0.346164,0.278658,2047.599976
2016-04-11,always train (rows 1-551),-0.254130,-0.412627,-0.202156,0.331312,0.132163,0.223679,-0.049619,-1.482455,-0.119183,-1.092372,-0.273979,2041.989990
2016-04-12,always train (rows 1-551),0.895011,0.949592,0.626043,1.302507,1.236209,1.214913,1.000063,1.486409,0.578162,0.658745,0.966213,2061.719971
2016-04-13,always train (rows 1-551),0.993040,1.161359,1.280857,1.448757,0.569073,1.931457,1.151685,-0.090414,0.246320,-1.270441,1.004014,2082.419922
2016-04-14,always train (rows 1-551),0.450849,0.196896,0.018080,0.053569,0.707299,0.964514,-0.222155,0.298628,-0.027286,0.136495,0.017293,2082.780029
2016-04-15,always train (rows 1-551),0.594533,0.770053,0.523862,-2.007157,-0.538446,0.828031,-0.187868,-1.082647,0.309538,-0.019486,-0.098428,2080.729980
2016-04-18,always train (rows 1-551),0.984591,1.002636,1.455505,-2.157489,0.953246,1.511446,0.648315,0.738788,0.680697,0.740070,0.654103,2094.340088
2016-04-19,always train (rows 1-551),-1.451086,-1.654036,-0.123944,-0.530333,0.501291,-1.172580,1.087403,1.665898,1.577545,0.676563,0.308449,2100.800049
2016-04-20,always train (rows 1-551),-0.171334,-0.167133,-1.418711,0.205808,0.684373,0.810637,0.095923,0.115765,0.798785,-0.633685,0.076154,2102.399902
2016-04-21,always train (rows 1-551),0.655562,0.859597,0.341795,-1.082819,-0.011497,-0.314383,-0.841944,0.907321,-0.008840,-3.323628,-0.519403,2091.479980
2016-04-22,always train (rows 1-551),-5.414125,-5.317851,-0.273634,-7.171053,0.852629,-1.664024,0.862902,-2.538805,-0.220144,1.039396,0.004786,2091.580078
2016-04-25,always train (rows 1-551),0.601820,0.609386,0.637313,-0.567778,-0.228512,0.918614,0.047904,-0.416041,0.167683,0.415389,-0.181205,2087.790039
2016-04-26,always train (rows 1-551),-2.268892,-2.075640,-1.285734,-0.694705,0.343529,-1.488341,0.574642,-1.217079,-0.528564,-0.630422,0.187275,2091.699951
2016-04-27,always train (rows 1-551),-0.539034,-0.324820,-0.972020,0.947122,-6.257767,-1.671311,0.394505,0.119529,-0.124027,2.478165,0.164935,2095.149902
2016-04-28,always train (rows 1-551),-2.273191,-2.099614,-2.041586,-0.486043,-3.056685,-0.753418,-1.036585,7.199933,-0.257176,-1.296155,-0.923077,2075.810059
2016-04-29,always train (rows 1-551),0.399967,0.288007,-0.060157,0.420323,9.566443,-1.149407,-0.403924,0.728161,-0.355570,-0.156814,-0.506309,2065.300049
2016-05-02,always train (rows 1-551),0.922503,0.750317,1.483860,3.678046,0.825777,-0.106670,0.969208,0.841995,0.597762,0.746034,0.780995,2081.429932
2016-05-03,always train (rows 1-551),-0.835672,-0.837849,-1.639965,-1.144395,-1.832271,1.644593,-1.402408,-0.961468,-0.053223,-1.247105,-0.867664,2063.370117
2016-05-04,always train (rows 1-551),0.413584,0.482427,0.180766,-0.062574,-0.192961,-1.040115,-0.407372,0.536493,-0.417078,0.315725,-0.593689,2051.120117
2016-05-05,always train (rows 1-551),0.469512,0.823624,0.140392,0.113699,-1.760322,-0.405919,-0.249584,-0.211752,0.588169,0.000000,-0.023901,2050.629883
2016-05-06,always train (rows 1-551),1.464921,1.381452,0.901055,0.533859,2.254624,-0.557686,0.514311,1.426011,-0.124051,0.550717,0.317464,2057.139893
2016-05-09,always train (rows 1-551),0.544720,0.250321,-0.635033,0.860601,0.067806,0.075500,-1.182403,-0.209224,0.869283,-0.078231,0.075350,2058.689941
2016-05-10,always train (rows 1-551),1.405791,1.442000,3.430674,1.897323,1.603248,0.678932,1.308512,1.056705,0.835367,0.900515,1.248364,2084.389893
2016-05-11,always train (rows 1-551),-1.194258,-1.091031,1.445089,0.058828,-0.481863,-0.974082,-1.319246,-0.813282,-0.261617,-0.756702,-0.956152,2064.459961
2016-05-12,always train (rows 1-551),-0.339455,-0.276792,0.658976,0.901058,0.968353,-2.345729,0.307974,0.635886,-0.122426,0.625667,-0.016947,2064.110107
2016-05-13,always train (rows 1-551),-0.445033,-0.347687,-1.115711,-0.834794,-1.126332,0.199264,-0.390770,-1.332778,-0.586494,-1.029773,-0.847829,2046.609985
2016-05-16,always train (rows 1-551),0.754664,0.796267,1.468302,0.104244,1.026384,3.711945,0.318255,-0.951498,0.774903,0.569334,0.979665,2066.659912
2016-05-17,always train (rows 1-551),-1.384355,-1.432001,-1.865180,-2.165595,-0.044658,-0.415469,-1.064512,-1.112329,-0.533033,-0.644161,-0.941130,2047.209961
2016-05-18,always train (rows 1-551),0.220764,0.056631,0.593959,0.313551,-0.201053,1.144501,0.805191,0.255657,-0.210847,-1.001943,0.020518,2047.630005
2016-05-19,always train (rows 1-551),-0.896425,-0.892945,0.153408,-0.964399,0.850600,-0.380698,-0.480673,-0.713995,-0.651458,-1.508234,-0.370671,2040.040039
2016-05-20,always train (rows 1-551),0.894735,1.345084,0.612726,0.596193,-0.410579,1.082810,0.738695,0.462291,0.526536,0.060408,0.601950,2052.320068
2016-05-23,always train (rows 1-551),-0.617965,-0.774919,-0.860836,-1.165550,-0.156055,1.270743,-0.246779,-1.175964,-0.426118,-1.047128,-0.208546,2048.040039
2016-05-24,always train (rows 1-551),2.200080,2.250644,3.118154,1.069243,0.078123,1.524394,1.576202,1.491754,0.472536,0.895429,1.368138,2076.060059
2016-05-25,always train (rows 1-551),0.691648,0.719341,1.027308,0.589323,0.658040,1.756913,0.257460,0.161441,0.585652,0.544560,0.697474,2090.540039
2016-05-26,always train (rows 1-551),-0.158527,-0.158542,0.926093,-0.441275,-0.509679,0.793002,-0.714880,1.340219,-0.396956,0.621881,-0.021044,2090.100098
2016-05-27,always train (rows 1-551),1.447903,1.179360,0.828681,-0.373471,0.233846,-0.059738,0.209719,-0.075321,0.141694,0.917051,0.428686,2099.060059
2016-05-31,always train (rows 1-551),0.167216,0.417649,1.299688,1.481243,-1.099850,-0.488299,-0.477469,-1.960246,-0.327254,0.553149,-0.100526,2096.949951
2016-06-01,always train (rows 1-551),-0.052073,-0.213415,-0.283027,-0.463481,0.247072,-1.401958,1.031743,-0.025244,0.079826,-0.923381,0.113504,2099.330078
2016-06-02,always train (rows 1-551),-0.559842,-0.510776,1.223170,-0.700083,-0.795542,-0.751593,0.084510,0.126280,1.516276,0.674185,0.282468,2105.260010
2016-06-03,always train (rows 1-551),-1.129971,-1.103497,-0.370752,-1.314786,-0.180759,0.204699,-0.682571,-0.386780,0.235818,0.295486,-0.291181,2099.129883
2016-06-06,always train (rows 1-551),-0.788202,-0.801576,0.164010,0.656477,1.097643,0.725070,0.481797,0.270098,0.880094,-0.412397,0.489728,2109.409912
2016-06-07,always train (rows 1-551),0.141104,0.013962,-0.411427,-0.057524,1.533479,0.405552,-0.289101,-0.867070,-0.034558,2.050799,0.128945,2112.129883
2016-06-08,always train (rows 1-551),1.619495,1.622834,0.400698,-0.115155,0.088207,-0.090885,0.792020,0.534989,0.060492,-0.444384,0.330957,2119.120117
2016-06-09,always train (rows 1-551),-0.055184,0.041180,0.138993,-0.807087,-0.132175,0.717604,-0.210484,0.143585,1.036267,0.834574,-0.171776,2115.479980
2016-06-10,always train (rows 1-551),-1.256537,-1.258589,-1.338554,-0.271215,-0.760989,-0.822872,-0.330452,-1.636295,0.008547,1.385970,-0.917518,2096.070068
2016-06-13,always train (rows 1-551),-0.178655,-0.145970,-0.371911,0.677869,-2.602971,-1.507638,-0.578437,-2.289495,-0.188018,-0.189841,-0.811519,2079.060059
2016-06-14,always train (rows 1-551),0.187183,-0.012533,0.567639,-0.176577,-0.618214,0.123269,0.255428,0.868811,0.282537,0.798950,-0.179889,2075.320068
2016-06-15,always train (rows 1-551),-0.144576,0.090509,-0.700678,-0.298574,-0.280975,-0.328328,-0.601561,-0.295810,-0.606215,-0.283106,-0.184071,2071.500000
2016-06-16,always train (rows 1-551),-1.084395,-1.190676,0.455012,1.175684,1.408704,0.422063,1.096482,-0.183249,0.197603,1.173389,0.313299,2077.989990
2016-06-17,always train (rows 1-551),-2.761477,-2.624023,-1.549804,-0.548159,-0.515969,-2.275743,-0.887393,-1.197661,-0.994512,0.598546,-0.325797,2071.219971
2016-06-20,always train (rows 1-551),0.266915,0.287671,1.078726,0.441002,-0.119680,-0.241296,0.667948,0.309688,0.917902,-0.037187,0.580819,2083.250000
2016-06-21,always train (rows 1-551),0.389457,0.321484,0.253498,2.236890,0.449920,0.851784,1.312911,0.890893,-0.308910,0.632437,0.271206,2088.899902
2016-06-22,always train (rows 1-551),0.224308,0.218421,-0.729238,-0.390704,-0.393326,-0.375392,0.285657,-0.410907,0.240995,-0.129363,-0.165156,2085.449951
2016-06-23,always train (rows 1-551),0.619297,0.632268,1.615540,1.804260,0.691010,0.575658,1.417253,1.027118,0.789971,1.184481,1.336408,2113.320068
2016-06-24,always train (rows 1-551),-4.150406,-3.797006,-3.201856,-4.006905,-2.625280,-2.809598,-4.295102,-2.606882,-1.490887,-0.438966,-3.591980,2037.410034
2016-06-27,always train (rows 1-551),-0.592543,-1.030773,-1.087333,-0.592899,-2.809596,-1.456107,-0.866084,0.795667,-2.774801,0.569559,-1.809650,2000.540039
2016-06-28,always train (rows 1-551),1.485773,1.762786,2.399613,2.307029,2.085495,1.684030,1.285198,3.422956,1.441447,0.146109,1.777017,2036.089966
2016-06-29,always train (rows 1-551),0.568530,0.598508,1.080584,1.704970,2.224921,0.865500,1.311660,1.295480,0.930374,0.437813,1.703267,2070.770020
2016-06-30,always train (rows 1-551),1.199654,1.167931,0.002793,1.384382,1.246545,1.271228,1.878693,1.650887,0.105111,1.416628,1.356504,2098.860107
2016-07-01,always train (rows 1-551),0.955215,1.027333,1.405780,0.106661,-0.019557,0.303296,-0.573235,-0.008244,-0.078755,0.698420,0.194860,2102.949951
2016-07-05,always train (rows 1-551),-0.754671,-0.609261,0.333476,-0.873815,0.019561,-0.938575,-1.201730,0.807978,0.008755,0.533541,-0.684748,2088.550049
2016-07-06,always train (rows 1-551),0.578810,0.405757,1.306145,1.150297,0.410388,0.568493,0.196863,2.189145,0.302604,0.527078,0.535296,2099.729980
2016-07-07,always train (rows 1-551),-0.241205,-0.345375,-0.141001,-1.200991,0.000000,0.429185,-0.421017,-0.105988,-0.728368,-1.564107,-0.087158,2097.899902
2016-07-08,always train (rows 1-551),1.487430,1.476923,1.254468,1.790590,0.623914,0.771299,1.226122,1.199820,0.277516,0.938967,1.525335,2129.899902
2016-07-11,always train (rows 1-551),1.312391,1.340660,1.068633,0.554479,0.374161,0.310308,0.194917,0.537369,0.065125,0.053646,0.340862,2137.159912
2016-07-12,always train (rows 1-551),0.730185,0.776111,-0.738941,1.178958,1.128997,0.453723,0.514143,0.050904,-0.008159,-0.822488,0.700929,2152.139893
2016-07-13,always train (rows 1-551),-0.413631,-0.507879,-0.745778,0.563787,-0.073740,-0.564565,0.870944,-0.975150,0.065105,0.955488,0.013477,2152.429932
2016-07-14,always train (rows 1-551),0.866363,0.553729,-0.192556,0.429837,0.073794,1.982027,-0.137050,0.436707,0.146351,-0.285705,0.525920,2163.750000
2016-07-15,always train (rows 1-551),-0.023112,-0.152591,-0.074462,-0.777124,0.179066,-0.010118,0.164692,-0.366604,-0.146138,0.000000,-0.092895,2161.739990
2016-07-18,always train (rows 1-551),2.388432,1.935134,0.484198,0.085668,-0.315433,1.062920,0.411048,2.147870,0.113816,0.161180,0.238230,2166.889893
2016-07-19,always train (rows 1-551),0.027896,0.433353,0.527124,-1.612312,-0.369104,0.040118,0.238788,1.038791,1.713503,-0.411250,-0.143517,2163.780029
2016-07-20,always train (rows 1-551),0.487098,0.573988,5.311723,0.779777,-0.571605,0.090095,-0.510482,1.086135,-0.087796,-0.143628,0.427030,2173.020020
2016-07-21,always train (rows 1-551),-0.352657,-0.345395,-0.196747,-0.172984,-0.085158,-0.530195,-1.245120,-1.074465,0.007958,-0.449463,-0.361253,2165.169922
2016-07-22,always train (rows 1-551),0.645544,0.556455,1.379938,0.057761,0.170487,-0.774411,0.173190,0.323349,-0.095889,1.318405,0.455396,2175.030029
2016-07-25,always train (rows 1-551),-0.231827,-0.399890,0.282840,-0.704832,-1.925376,-1.337941,0.520664,-0.318124,-0.111952,-0.409981,-0.301148,2168.479980
2016-07-26,always train (rows 1-551),0.017163,-0.182472,0.052874,-0.543530,-0.726630,-0.688315,0.138752,-0.337090,0.208166,-1.897259,0.032278,2169.179932
2016-07-27,always train (rows 1-551),0.570201,0.453660,-1.004251,0.146823,6.496319,-0.677363,1.748888,-0.103917,-0.303622,0.930483,-0.119854,2166.580078
2016-07-28,always train (rows 1-551),0.507907,0.558128,0.035619,2.163794,1.350186,-0.781026,1.345870,0.159509,-0.248478,-0.831522,0.160621,2170.060059
2016-07-29,always train (rows 1-551),3.329645,3.067375,0.836152,0.823793,-0.124571,-1.385806,-0.848001,-0.103860,0.618686,1.002554,0.163131,2173.600098
2016-08-01,always train (rows 1-551),1.213151,0.532020,-0.176434,1.176850,1.765656,-3.473887,0.298535,-0.235677,0.135752,-1.642309,-0.126979,2170.840088
2016-08-02,always train (rows 1-551),-0.102374,-0.234195,0.000000,-0.932612,-1.480416,1.374350,-0.981412,-0.430762,-0.438609,-0.917458,-0.636162,2157.030029
2016-08-03,always train (rows 1-551),-0.149983,0.273659,0.689289,-0.780985,1.253796,0.516980,-0.471194,0.223297,-0.760904,-0.185165,0.313394,2163.790039
2016-08-04,always train (rows 1-551),-0.209035,-0.203065,0.737245,0.812317,0.617744,-0.011372,1.510060,-0.355086,-0.032299,0.055679,0.021257,2164.250000
2016-08-05,always train (rows 1-551),1.214167,1.375052,0.993181,0.684827,1.520754,0.091430,0.635262,1.767747,0.306801,0.954358,0.860350,2182.870117
2016-08-08,always train (rows 1-551),-0.210673,-0.058810,0.172545,0.075718,0.828042,1.176349,0.087898,-0.061789,-0.474899,0.170487,-0.090717,2180.889893
2016-08-09,always train (rows 1-551),0.279431,0.319796,0.241140,0.228297,0.406018,0.124146,-0.159654,1.140426,-0.177914,0.266854,0.038979,2181.739990
2016-08-10,always train (rows 1-551),0.125085,0.053550,-0.309308,0.032541,-0.744396,-1.750979,-0.143946,-0.360005,-0.056702,0.278530,-0.286469,2175.489990
2016-08-11,always train (rows 1-551),-0.035876,0.021672,0.482604,0.348701,-0.064809,0.358749,0.016024,0.715797,0.332346,0.439810,0.473459,2185.790039
2016-08-12,always train (rows 1-551),-0.142299,-0.207680,-0.617495,0.171148,0.231622,1.303031,-0.016021,-0.013540,-0.444361,-0.253496,-0.079605,2184.050049
2016-08-15,always train (rows 1-551),-0.135058,-0.099602,0.310681,-0.526817,1.201699,-0.045516,0.040616,-0.784751,-0.738517,-0.086363,0.279291,2190.149902
2016-08-16,always train (rows 1-551),-0.591831,-0.677365,-0.554016,-0.579057,-0.091358,0.125247,-0.365404,-0.484270,-1.618807,-1.585509,-0.547908,2178.149902
2016-08-17,always train (rows 1-551),0.527957,0.356442,0.208891,0.077219,-0.146260,0.216136,1.249658,0.867807,0.814382,0.777070,0.186859,2182.219971
2016-08-18,always train (rows 1-551),-0.331491,-0.309020,0.069500,-0.022231,-0.128200,0.907947,-0.181114,-0.369856,-0.486328,-0.564216,0.219962,2187.020020
2016-08-19,always train (rows 1-551),-0.386189,-0.267503,0.034711,-0.935296,0.256683,-1.248432,-0.040318,-0.282476,0.000000,-0.794403,-0.144027,2183.870117
2016-08-22,always train (rows 1-551),-0.337649,-0.421733,0.086770,0.286534,-0.777245,0.216398,-0.201683,0.477505,-0.658787,0.190637,-0.056332,2182.639893
2016-08-23,always train (rows 1-551),-0.045161,-0.009057,0.381514,0.391063,0.313312,-0.306864,0.215566,0.177206,0.260232,0.152293,0.195177,2186.899902
2016-08-24,always train (rows 1-551),-0.375358,-0.316044,0.103634,-0.682017,-0.753303,0.341970,-0.241985,-0.715609,-0.611208,-0.190035,-0.524028,2175.439941
2016-08-25,always train (rows 1-551),-0.289805,-0.029860,0.379633,0.260150,-0.425795,-0.636222,0.154973,0.332033,-0.117924,0.418777,-0.136523,2172.469971
2016-08-26,always train (rows 1-551),0.242613,0.016897,-0.240685,1.288170,-0.585687,-0.217246,0.863681,-0.491117,0.396381,-1.289077,-0.157882,2169.040039
2016-08-29,always train (rows 1-551),0.327793,0.339146,0.120655,0.297784,-0.112231,0.653143,1.264405,0.939760,0.739271,0.825818,0.522805,2180.379883
2016-08-30,always train (rows 1-551),-0.490039,-0.396289,-0.361447,-0.481005,-0.767610,-0.364260,0.622902,-0.553193,-0.375269,-0.438125,-0.195368,2176.120117
2016-08-31,always train (rows 1-551),-0.261388,-0.265250,-0.742807,0.205838,0.094318,-0.434241,0.173074,0.222507,-0.108801,0.114811,-0.237586,2170.949951
2016-09-01,always train (rows 1-551),0.196233,0.225542,0.226261,0.189812,0.593809,-0.344260,-0.093029,0.039641,-0.217888,0.439542,-0.004138,2170.860107
2016-09-02,always train (rows 1-551),0.691175,0.348617,0.138883,0.236182,0.936958,0.667914,0.246089,0.269481,0.201563,0.608770,0.420104,2179.979980
2016-09-06,always train (rows 1-551),1.399227,1.117352,-0.104014,2.127023,-0.027887,1.315518,2.545248,-0.192415,0.360372,1.191399,0.298168,2186.479980
2016-09-07,always train (rows 1-551),-0.003708,0.034614,0.086777,-0.556496,0.612820,-0.372602,1.017504,-0.565041,-0.116916,0.373789,-0.014639,2186.159912
2016-09-08,always train (rows 1-551),-0.637405,-0.644606,-0.398888,-0.053538,-2.620879,0.917950,-0.595192,0.133706,-0.117045,-0.204825,-0.222301,2181.300049
2016-09-09,always train (rows 1-551),-1.788658,-2.019793,-2.124319,-3.050785,-2.264980,-2.481781,-2.433406,-2.109763,-1.037917,-3.320915,-2.452207,2127.810059
2016-09-12,always train (rows 1-551),1.311414,1.232137,1.494394,1.493149,2.239880,0.518242,1.250988,1.602787,0.786615,1.447329,1.467705,2159.040039
2016-09-13,always train (rows 1-551),-1.264376,-1.213235,-0.911495,-1.358416,2.380526,-2.382873,-1.150051,-1.839300,-1.300767,-2.130464,-1.483067,2127.020020
2016-09-14,always train (rows 1-551),0.220605,0.368583,-0.477605,0.010517,3.538651,-0.715845,0.440203,-0.307732,0.212554,0.077740,-0.058768,2125.770020
2016-09-15,always train (rows 1-551),1.362508,1.215736,1.653032,3.399861,1.129959,0.567337,0.453953,0.603653,0.653318,0.951614,1.010927,2147.260010
2016-09-16,always train (rows 1-551),-0.406877,-0.373168,0.104925,1.147209,-0.562450,-1.234153,0.560976,-1.125057,-0.320322,-0.192374,-0.377229,2139.159912
2016-09-19,always train (rows 1-551),-0.323332,-0.413590,-0.558959,-0.439289,-1.166020,-0.238001,-0.325423,0.158617,-0.498951,-1.310707,-0.001860,2139.120117
2016-09-20,always train (rows 1-551),0.551938,0.745714,-0.210777,0.660561,-0.008812,-1.538816,-0.007783,-0.220330,0.246514,0.136708,0.029914,2139.760010
2016-09-21,always train (rows 1-551),0.656419,0.623543,1.672221,1.220163,-0.017611,0.920738,1.010594,1.062661,0.813874,1.170264,1.091716,2163.120117
2016-09-22,always train (rows 1-551),1.356476,1.415820,1.894297,0.103889,0.942346,0.288152,0.107728,0.047789,0.462514,0.925403,0.649978,2177.179932
2016-09-23,always train (rows 1-551),-0.121304,-0.039369,0.130478,-0.674512,-1.666423,-0.107776,-1.629768,-1.044154,-0.544090,0.401178,-0.573677,2164.689941
2016-09-26,always train (rows 1-551),-1.510524,-1.612650,-0.817867,-0.922871,0.150855,-0.467305,-0.507964,-0.565522,-0.866937,-0.780070,-0.858776,2146.100098
2016-09-27,always train (rows 1-551),1.006666,1.136641,2.120977,1.845358,0.186043,0.216699,1.083976,0.804552,1.222633,0.651941,0.644417,2159.929932
2016-09-28,always train (rows 1-551),-0.082641,-0.185192,1.545137,0.138035,0.760445,4.396937,0.419621,-0.041281,0.142583,-0.819192,0.529655,2171.370117
2016-09-29,always train (rows 1-551),-0.915984,-0.838061,0.039817,-1.085627,-1.553321,-0.506308,-0.882170,-1.163273,-1.775716,0.115243,-0.932141,2151.129883
2016-09-30,always train (rows 1-551),0.176928,0.294190,0.996326,0.348424,0.775565,0.948388,0.140541,0.612859,0.733360,-0.268622,0.796797,2168.270020
2016-10-03,always train (rows 1-551),-0.457669,-0.608521,-0.068074,-0.312511,-0.468838,-0.263527,0.389812,-0.491456,0.575654,-0.192374,-0.326070,2161.199951
2016-10-04,always train (rows 1-551),0.301092,0.500923,-0.323880,-0.313483,0.426586,-0.919003,-0.450439,-0.410404,0.008420,-1.195089,-0.495556,2150.489990
2016-10-05,always train (rows 1-551),-0.194318,0.005168,1.238561,0.698811,0.044271,0.869572,0.218446,0.684498,0.302964,-0.812880,0.429669,2159.729980
2016-10-06,always train (rows 1-551),0.230888,0.050189,-0.319765,0.173524,0.743007,0.045974,0.210164,-0.194241,-0.360787,-0.019885,0.048156,2160.770020
2016-10-07,always train (rows 1-551),-0.295111,-0.229089,-0.264952,0.103895,0.149248,-0.344696,0.194173,0.451803,0.412619,0.019766,-0.325348,2153.739990
2016-10-10,always train (rows 1-551),1.681009,1.401120,0.271609,0.415217,1.744738,1.959919,0.969063,0.470518,0.469657,1.042539,0.460591,2163.659912
